FIPS,Recip_County,Recip_State,Series_Complete_18PlusPop_Pct,Census2019_18PlusPop
42099,Perry County,PA,61.1,36410.0
05101,Newton County,AR,42.1,6257.0
21123,Larue County,KY,54.0,11129.0
29025,Caldwell County,MO,49.0,6923.0
08059,Jefferson County,CO,88.0,469683.0
47093,Knox County,TN,71.2,372028.0
18035,Delaware County,IN,57.0,93381.0
41031,Jefferson County,OR,75.3,18922.0
40023,Choctaw County,OK,46.3,11125.0
29121,Macon County,MO,52.0,11637.0
42121,Venango County,PA,55.4,40992.0
06067,Sacramento County,CA,78.7,1188937.0
53049,Pacific County,WA,68.4,19033.0
27063,Jackson County,MN,62.0,7741.0
05069,Jefferson County,AR,55.8,52303.0
39029,Columbiana County,OH,60.0,81291.0
45065,McCormick County,SC,66.4,8387.0
72029,Canovanas Municipio,PR,87.3,36116.0
26031,Cheboygan County,MI,65.4,21172.0
48099,Coryell County,TX,57.7,58799.0
19053,Decatur County,IA,51.9,6114.0
01017,Chambers County,AL,39.3,26341.0
51145,Powhatan County,VA,44.8,24280.0
21147,McCreary County,KY,48.3,13525.0
46061,Hanson County,SD,61.3,2410.0
29019,Boone County,MO,72.4,143733.0
17169,Schuyler County,IL,65.1,5535.0
48011,Armstrong County,TX,50.3,1461.0
40051,Grady County,OK,48.7,42575.0
13167,Johnson County,GA,42.4,7827.0
20205,Wilson County,KS,56.7,6480.0
49041,Sevier County,UT,57.4,15365.0
39081,Jefferson County,OH,60.2,52808.0
72049,Culebra Municipio,PR,95.0,1411.0
05043,Drew County,AR,57.5,14284.0
25023,Plymouth County,MA,82.6,410745.0
37127,Nash County,NC,73.5,73765.0
05023,Cleburne County,AR,54.1,20222.0
29169,Pulaski County,MO,72.0,41168.0
27023,Chippewa County,MN,66.7,8953.0
48223,Hopkins County,TX,49.2,28123.0
19185,Wayne County,IA,54.5,4836.0
48355,Nueces County,TX,68.5,274235.0
20015,Butler County,KS,60.9,49932.0
40111,Okmulgee County,OK,53.8,29477.0
21143,Lyon County,KY,66.6,7030.0
27125,Red Lake County,MN,68.9,3077.0
20195,Trego County,KS,46.1,2310.0
38055,McLean County,ND,58.7,7372.0
29149,Oregon County,MO,39.9,8170.0
02240,Southeast Fairbanks Census Area,AK,52.9,5175.0
19197,Wright County,IA,71.0,9502.0
48167,Galveston County,TX,71.9,259845.0
24009,Calvert County,MD,81.7,71215.0
19181,Warren County,IA,71.7,38790.0
